id,name,permalink,create_date,mrp,price,offer_price,discount,store_id,category_id,              data_source,ref_id,url,description,deal_notes,meta_title,meta_key,meta_des,brand,              size,size_unit,color,key_features,features,specifications,offers,in_stock,free_shipping,              shippingCharge,mm_average_rating,is_deal,is_coupon,start_date,end_date,coupon_code,              special_deal,upcoming_deal,show_as_banner,local_store_deal,localstore_deal_enabled,              featured,enabled,no_cashback,base_product,match_set,match_attempt,store_count,              display_order,last_update,deleted
"","iBall Slide Gorgeo 4GL 7-inch 8GB Tablet (Black)","","31-05-2017 02:32","","7499","6290","-16%","","Tablets","tatacliq.com","","https://www.tatacliq.com/iball-slide-gorgeo-4gl-7-inch-8gb-tablet-black/p-mp000000000121496","Equipped with 1 GHz processor and 1 GB RAM, the iBall Slide Gorgeo 4GL 7 inch Tablet enables smooth multitasking. This Android Lollipop tablet is simple and intuitive. Its 7-inch display delivers rich visuals for an immersive entertainment experience. You can store your documents, images and songs on its 8 GB memory space. 1 GB RAM, 8 GB ROM. 1024 x 600 pixels Display Resolution. 8 MP Primary and 5 MP Secondary Camera. 3500 mAh Battery Capacity","","","","iBall Slide Gorgeo 4GL 7-inch 8GB Tablet (Black)","iball","",           "","Black","","{u'Product Height (cm)': u'0', u'RAM': u'1 GB', u'Warranty Description': u'1 Year', u'USB Inputs': u'2', u'Front Camera': u'5 MP', u'SIM Type': u'-', u'Flash': u'LED Flash', u'Product Depth (cm)': u'0', u'Video Recording': u'Yes', u'Warranty Summary': u'Manufacturer Warranty', u'Product Width (cm)': u'0', u'Performance Features': u'1 GHz ARM Cortex A53 64bit quad core processor', u'Memory': u'8 GB', u'Camera Features': u'Front', u'Operating Frequency': u'GSM + LTE', u'Unique Thing': u'8 MP primary Camera', u'Color Family': u'Black', u'Primary Camera': u'8 MP', u'Display Features': u'1024 x 600 Display resolution'}","","Special Price Off","display: none;","0","","","","","","","","","","","","",           "","","","","","","","","",""
"","Apple New iPad 9.7inch 128GB WiFi+4G (Space Grey)","","31-05-2017 02:32","","47900","47900","","","Tablets","tatacliq.com","","https://www.tatacliq.com/apple-new-ipad-9-7inch-128gb-wifi4g-space-grey/p-mp000000001306279","The Apple Air 2 Wi-Fi + Cell is a useful device driven by the Apple A8X processor that lets you seamlessly switch between various applications. This space grey gadget features a 9.7-inch touchscreen display that provides a clear view of files, applications, and documents. Furthermore, its built-in 128 GB memory takes care of multimedia storage needs with efficiency. iOS 8 Operating System. 8 MP Rear and 1.2 MP Front Camera. 128GB Flash Memory. Built-In Lithium-Polymer (10 hrs per charge)","","","","Apple New iPad 9.7inch 128GB WiFi+4G (Space Grey)","Apple","",           "","Grey","","{u'Warranty Description': u'1 Year', u'Performance Features': u'Apple M8 Motion Coprocessor, Apple A8X Chipset', u'Capacity': u'128 GB', u'In the Box': u'iPad Air 2, USB Cable and USB Power Adapter', u'Connector': u'Lightning', u'Product Width (cm)': u'16.95', u'Camera Features': u'8MP iSight Camera', u'Display Features': u'2048 x 1536 pixels Native Resolution, Multi-Touch Retina Display', u'Product Height (cm)': u'24', u'Front Camera Features': u'Face Detection', u'Color Family': u'Grey', u'Warranty Summary': u'Manufacturer Warranty', u'Connectivity': u'Wi-Fi + Cellular', u'Battery life': u'10 hours per Charge', u'Sensors': u'Touch ID Three-axis gyro Accelerometer Barometer Ambient Light Sensor', u'Sim Card': u'Nano Sim', u'Vide Resolution': u'1080p', u'Resolution': u'2048 x 1536 at 264 pixels per inch (ppi)', u'Processor': u'A8 Chip with 64-bit Architecture and M8 Motion Coprocessor', u'Front Camera': u'1.2 MP FaceTime HD Camera', u'Weight': u'444', u'Bluetooth': u'Bluetooth 4.0', u'Primary Camera': u'8 MP', u'Product Depth (cm)': u'0.61'}","","","display: none;","0","","","","","","","","","","","","",           "","","","","","","","","",""
"","Lenovo Yoga Tab 3 4G 16 GB Tablet (Black)","","31-05-2017 02:32","","18000","17499","-2%","","Tablets","tatacliq.com","","https://www.tatacliq.com/lenovo-yoga-tab-3-4g-16-gb-tablet-black/p-mp000000000447054","Complete your office tasks conveniently even while on the go using the Lenovo Yoga Tab 3 New Blk 20 cm Tablet. This HD tablet runs on Android v5.1 operating system to deliver a flawless performance. This 20 cm device is equipped with a 8 MP camera to capture bright pictures anytime. Engineered with 2 GB RAM and 16 GB memory, it offers smooth operation and sufficient storage for your media files. 2 GB RAM & 16 GB ROM (Expandable Upton 128 GB). 8 Inch 1280 x 800 Pixels Display. 8 MP Rear Camera. 6200 mAh Battery (Upto 20 hrs talk time)","","","","Lenovo Yoga Tab 3 4G 16 GB Tablet (Black)","Lenovo","",           "","Black","","{u'Product Height (cm)': u'21', u'RAM': u'2 GB', u'Warranty Description': u'1 Year', u'USB Inputs': u'1', u'Weight': u'472', u'Front Camera': u'-', u'SIM Type': u'Single SIM', u'Flash': u'-', u'In the Box': u'Main Unit', u'Product Depth (cm)': u'14.6', u'Video Recording': u'Yes', u'Warranty Summary': u'Manufacturer Warranty', u'Product Width (cm)': u'0.7', u'Performance Features': u'1.3 GHz Qualcomm Quad-Core Processor', u'Memory': u'16 GB', u'Operating Frequency': u'GSM + UMTS + LTE', u'Camera Features': u'Geo-tagging', u'Color Family': u'Black', u'Primary Camera': u'8 MP', u'Display Features': u'IPS HD 1280 x 800 Pixels Display'}","","Special Price","display: none;","0","","","","","","","","","","","","",           "","","","","","","","","",""
"","Apple 9.7 iPad Pro Wi-Fi 32 GB (Rose Gold)","","31-05-2017 02:32","","49900","45990","-7%","","Tablets","tatacliq.com","","https://www.tatacliq.com/apple-9-7-ipad-pro-wi-fi-32-gb-rose-gold/p-mp000000000214761","Powered by the A9X M9 coprocessor, the Apple MM172HN/A iPad Pro, Rose Gold lets you access multiple applications without experiencing a lag. This iOS 9 iPad is intuitive and versatile. You can take pictures and videos with this 12 MP iSight iPad and view them on its 9.7-inch backlit LED display. Equipped with Wi-Fi connectivity, this 32 GB iPad lets you access multimedia files and apps conveniently. 9.7 inch Screen, 2048 x 1536 pixels Resolution. IOS 9 Operating System. 32 GB Internal Storage Capacity. 12 MP iSight Rear Camera, 5 MP Front Camera","","","","Apple 9.7 iPad Pro Wi-Fi 32 GB (Rose Gold)","Apple","",           "","Pink","","{u'Warranty Description': u'1 Year', u'Performance Features': u'Dual-core 2.16 GHz, Apple A9X', u'Capacity': u'32 GB', u'In the Box': u'iPad Pro, Lightning to USB Cable, USB Power Adapter', u'Connector': u'Lightning', u'Product Width (cm)': u'17', u'Camera Features': u'Front', u'Display Features': u'9.7 inch LED-Backlit Multi-Touch Display', u'Product Height (cm)': u'24', u'Front Camera Features': u'Face Detection', u'Color Family': u'Pink', u'Warranty Summary': u'Manufacturer Warranty', u'Connectivity': u'Wi-Fi', u'Battery life': u'Up to 10 hours (multimedia)', u'Sensors': u'Three-axis gyro sensor accelerometer proximity sensor digital compass ambient light sensor', u'Sim Card': u'Nano Sim', u'Unique Thing': u'3 Axis Gyro Sensor', u'Vide Resolution': u'720p HD video', u'Resolution': u'-', u'Processor': u'-', u'Front Camera': u'5 MP FaceTime HD Camera', u'Weight': u'437', u'Primary Camera': u'12 MP', u'Product Depth (cm)': u'0.6'}","","Anniversary Special Price","display: none;","0","","","","","","","","","","","","",           "","","","","","","","","",""
"","Apple ML0F2HN/A 32 GB Wi-Fi iPad Pro (Space Gray)","","31-05-2017 02:32","","67900","65900","-2%","","Tablets","tatacliq.com","","https://www.tatacliq.com/apple-ml0f2hn-a-32-gb-wi-fi-ipad-pro-space-gray/p-mp000000000154750","Engineered to be of optimum use to you, the Apple ML0F2HN/A 32 GB iPad Pro is valuable in ways more than one. While being advanced, it is also user-friendly at the same time. You can enjoy a host of connectivity features and multimedia options by using the iPad Pro. Moreover, it also offers you a lot of storage space as well. Retina display with anti-reflective coating. Feature-rich iSight Camera. Four audio speakers. iOS 9 operating system","","","","Apple ML0F2HN/A 32 GB Wi-Fi iPad Pro (Space Gray)","Apple","",           "","Grey","","{u'Warranty Description': u'1 Year', u'Performance Features': u'The iPad Pro uses the A9X chip and M9 coprocessor to operate in a smooth and quick way.', u'Capacity': u'32 GB', u'In the Box': u'iPad Pro, Lightning to USB cable, USB power adapter', u'Connector': u'Lightning', u'Product Width (cm)': u'17', u'Camera Features': u'Back', u'Display Features': u'9.7-inch (diagonal) LED-backlit Multi-Touch display with IPS technology', u'Product Height (cm)': u'24', u'Front Camera Features': u'Face Detection', u'Color Family': u'Grey', u'Warranty Summary': u'12 Months Manufacturer Warranty', u'Connectivity': u'Wi-Fi', u'Battery life': u'9 Hours', u'Sensors': u'Accelerometer ambient light sensor three-axis gyro sensor digital compass proximity sensor', u'Sim Card': u'Nano Sim', u'Unique Thing': u'3 Axis Gyro Sensor', u'Vide Resolution': u'720p HD video', u'Resolution': u'2048 x 1536 at 264 pixels per inch (ppi)', u'Processor': u'-', u'Front Camera': u'Backside Illumination', u'Weight': u'437', u'Bluetooth': u'Bluetooth 4.0', u'Primary Camera': u'12 MP', u'Product Depth (cm)': u'0.6'}","","","display: none;","0","","","","","","","","","","","","",           "","","","","","","","","",""
"","Samsung Galaxy Tab 3 Neo 7-inch 8GB Tablet (Pink)","","31-05-2017 02:32","","10839","2164","-80%","","Tablets","tatacliq.com","","https://www.tatacliq.com/samsung-galaxy-tab-3-neo-7-inch-8gb-tablet-pink/p-mp000000000000950","With 1.2GHz Dual Core Processor, this Samsung Tab 3 Neo 7 inch Tablet in Pink lets you enjoy games, videos and apps. It comes with a great camera along with smart sharing feature that lets you click and share pictures in no time. 169 pixels per inch resolution. 8 GB internal memory. External Support upto 32 GB. 1 GB RAM","","","","Samsung Galaxy Tab 3 Neo 7-inch 8GB Tablet (Pink)","SAMSUNG","",           "","Pink","","{u'Product Height (cm)': u'19.34', u'RAM': u'1 GB', u'Warranty Description': u'1 Year', u'USB Inputs': u'1', u'Weight': u'322', u'Front Camera': u'-', u'SIM Type': u'Single Sim GSM', u'Flash': u'-', u'In the Box': u'Data Cable, Conversion Plug, Tablet, Charger, Headset', u'Product Depth (cm)': u'0.97', u'Video Recording': u'-', u'Warranty Summary': u'Manufacturer Warranty', u'Product Width (cm)': u'11.64', u'Performance Features': u'1.2 ghz dual core processor', u'Memory': u'8 GB', u'Camera Features': u'Geo-tagging', u'Operating Frequency': u'GSM 850/900/1800/1900/HSDPA 2100', u'Unique Thing': u'Dual Core Processor', u'Color Family': u'Pink', u'Primary Camera': u'2 MP', u'Display Features': u'7 inch TFT capacitive touchscreen with 1024 x 600 pixels ,16 M Colors'}","","","display: none;","0","","","","","","","","","","","","",           "","","","","","","","","",""
"","Apple MK9P2HN/A iPad Mini 4 Wi-Fi 128GB (Silver)","","31-05-2017 02:32","","39900","38700","-3%","","Tablets","tatacliq.com","","https://www.tatacliq.com/apple-mk9p2hn-a-ipad-mini-4-wi-fi-128gb-silver/p-mp000000000154759","Loaded with a variety of useful and advanced features, the Apple MK9P2HN/A iPad Mini 4 Wi-Fi 128GB is a great pick for gadget-lovers. Being great for both personal and professional use, the iPad mini is also sleek and stylish at the same time. Features such as the advanced connectivity options, improved dual cameras, great multimedia options, and so on make it a must-have for you. 2 GB RAM and 128 GB ROM. 7.9-inch capacitive touch screen, 1536 x 2048 p. 8 MP rear and 1.2 MP front camera. 5124 mAh Li-ion battery","","","","Apple MK9P2HN/A iPad Mini 4 Wi-Fi 128GB (Silver)","Apple","",           "","Silver","","{u'Warranty Description': u'-', u'Performance Features': u'It uses the high-performance 1.5 GHz Dual-core Typhoon processor and Apple A8 chipset.', u'Capacity': u'128 GB', u'In the Box': u'Main unit', u'Connector': u'Lightning', u'Product Width (cm)': u'13.5', u'Camera Features': u'Back', u'Display Features': u'Retina display', u'Product Height (cm)': u'20.3', u'Front Camera Features': u'Face Detection', u'Color Family': u'Silver', u'Warranty Summary': u'12 months manufacturer warranty', u'Connectivity': u'Wi-Fi', u'Battery life': u'Up to 10 hours', u'Sim Card': u'Nano Sim', u'Unique Thing': u'Retina display', u'Resolution': u'2048 x 1536 resolution at 326 pixels per inch (ppi)', u'Processor': u'A8 Chip with 64-bit Architecture and M8 Motion Coprocessor', u'Front Camera': u'Face Detection', u'Weight': u'298.8', u'Bluetooth': u'Bluetooth 4.0', u'Primary Camera': u'8 MP', u'Product Depth (cm)': u'0.6'}","","Special Price","display: none;","0","","","","","","","","","","","","",           "","","","","","","","","",""
"","Lenovo Tab3 7 Essential Single Sim 8 GB (Ebony Black)","","31-05-2017 02:32","","7500","6999","-6%","","Tablets","tatacliq.com","","https://www.tatacliq.com/lenovo-tab3-7-essential-single-sim-8-gb-ebony-black/p-mp000000000685036","The Lenovo ZA0S0036IN Tablet runs on Android. Its 5 MP camera lets you capture quality images and record videos. You can store files and important data on its 8 GB memory. Furthermore, this tablet is powered by a reliable 1.3 GHz quad-core processor that takes care of all its processing needs. 1 GB RAM & 8 GB ROM (Expandable Upto 64 GB). 7 inch Screen, 1024 x 600 Resolution, IPS display. 2 MP Rear & 0.3 MP Front Camera. 3450 mAh Battery Capacity","","","","Lenovo Tab3 7 Essential Single Sim 8 GB (Ebony Black)","Lenovo","",           "","Black","","{u'Product Height (cm)': u'19', u'RAM': u'1 GB', u'Warranty Description': u'1 Year', u'USB Inputs': u'Yes', u'Weight': u'300', u'Front Camera': u'0.3 MP', u'SIM Type': u'Single', u'Flash': u'-', u'In the Box': u'Tablet, Adapter, USB Cable, Warranty Card, Quick Start Guide', u'Product Depth (cm)': u'0.99', u'Video Recording': u'Yes', u'Warranty Summary': u'Manufacturer Warranty', u'Product Width (cm)': u'11.3', u'Performance Features': u'MediaTek 1.3 GHz Quad-Core Processor', u'Memory': u'8 GB', u'Operating Frequency': u'Quad-Core 1.3 GHz', u'Camera Features': u'Front', u'Color Family': u'Black', u'Primary Camera': u'2 MP', u'Display Features': u'1024 x 600 pixels Resolution, IPS display'}","","","display: none;","0","","","","","","","","","","","","",           "","","","","","","","","",""
"","Dell Venue 8 Pro 32 GB Wi-Fi Tablet (Black)","","31-05-2017 02:32","","26499","25250","-4%","","Tablets","tatacliq.com","","https://www.tatacliq.com/dell-venue-8-pro-32-gb-wi-fi-tablet-black/p-mp000000000447036","Complete your office tasks conveniently even while on the go using the Dell Venue 8 Pro Tablet. This HD multi-touch capacitive touchscreen tablet runs on Windows 8.1 OS to deliver a flawless performance. This 8-inch device is equipped with a 5 MP camera to capture bright pictures anytime. Engineered with 2 GB RAM and 32 GB memory, it offers smooth operation and sufficient storage for your media files. 2 GB RAM and 32 GB ROM (Expandable upto 128 GB). Screen Size:8 inches and 1280 x 800 pixels. 5 MP Rear & 1.2 MP Front Camera. Rechargeable Lithium Ion Battery","","","","Dell Venue 8 Pro 32 GB Wi-Fi Tablet (Black)","Dell","",           "","Black","","{u'Product Height (cm)': u'8.5', u'RAM': u'2 GB', u'Warranty Description': u'1 Year', u'USB Inputs': u'Yes', u'Front Camera': u'1.2 MP', u'SIM Type': u'Single SIM', u'Flash': u'-', u'In the Box': u'Main Unit', u'Product Depth (cm)': u'0.35', u'Video Recording': u'Yes', u'Warranty Summary': u'Manufacturer Warranty', u'Product Width (cm)': u'5.1', u'Performance Features': u'1.3 GHz Quad Core Intel Atom Processor', u'Memory': u'32 GB', u'Operating Frequency': u'-', u'Camera Features': u'Geo-tagging', u'Color Family': u'Black', u'Primary Camera': u'5 MP', u'Display Features': u'1280 x 800 pixels, IPS Screen'}","","","display: none;","0","","","","","","","","","","","","",           "","","","","","","","","",""
"","Amazon Kindle Paperwhite Wi-Fi + 3G (White)","","31-05-2017 02:32","","13999","13999","","","Tablets","tatacliq.com","","https://www.tatacliq.com/amazon-kindle-paperwhite-wi-fi-3g-white/p-mp000000001239299","Read your favourite books on the Amazon Kindle Paperwhite (Wi-Fi + 3G). Its balanced ergonomic design allows you to turn the page with the touch display. Also, its Whispersync technology automatically synchronises and saves your bookmarks and notes. Furthermore, you can also download your favourite books over 3G or a Wi-Fi connection. Wi-Fi & 3G Connectivity. 300 ppi High Resolution Display. Built-in Adjustable Light. 4 GB Storage Capacity","","","","Amazon Kindle Paperwhite Wi-Fi + 3G (White)","Kindle","",           "","White","","{u'Product Height (cm)': u'16', u'Warranty Description': u'1 Year', u'Performance Features': u'Bookerly & Goodreads Integration', u'Capacity': u'4 GB Internal Memory', u'Weight': u'161', u'Built-In Light': u'Yes', u'Color Family': u'White', u'Warranty Summary': u'Manufacturer Warranty', u'Connectivity': u'Wi-Fi + 3G', u'Battery life': u'Six weeks', u'Screen Size (cm)': u'15.24 cm', u'Touch Screen': u'Yes', u'Product Width (cm)': u'11.5', u'Product Depth (cm)': u'0.91', u'Resolution': u'300 ppi', u'Display Features': u'6 Screen, 300 ppi Display Resolution'}","","","display: none;","0","","","","","","","","","","","","",           "","","","","","","","","",""
"","Swipe 3D Life+ (4 GB, Wi-Fi) Black","","31-05-2017 02:32","","4500","2990","-33%","","Tablets","tatacliq.com","","https://www.tatacliq.com/swipe-3d-life-4-gb-wi-fi-black/p-mp000000000190348","Enjoy multitasking like never before by making use of the Swipe 3D Life+ 4 GB that is powered by the Android KitKat operating system. While the user-friendly interface makes it convenient to operate, the sleek and compact design make it easy to carry along. Moreover, the advanced Dual Core processor also makes its performance smoother. 512 MB RAM and 4 GB ROM. 3-dimensional 7-inch capacitive touch screen. 2 MP rear and 0.3 MP front camera. 3000 mAh battery","","","","Swipe 3D Life+ (4 GB, Wi-Fi) Black","Swipe","",           "","Black","","{u'Product Height (cm)': u'19.4', u'RAM': u'512 MB', u'Warranty Description': u'-', u'USB Inputs': u'1', u'Weight': u'280', u'Front Camera': u'-', u'SIM Type': u'-', u'Flash': u'Na', u'In the Box': u'Main Unit', u'Product Depth (cm)': u'1.1', u'Video Recording': u'Yes', u'Warranty Summary': u'1 Year Swipe India Warranty', u'Product Width (cm)': u'10.8', u'Performance Features': u'The efficient and quick 1.2 GHz Dual Core Processor add to the performance of the Swipe tablet.', u'Memory': u'-', u'Camera Features': u'Back', u'Operating Frequency': u'-', u'Unique Thing': u'Supports 3G Dongle', u'Color Family': u'Black', u'Primary Camera': u'2 MP', u'Display Features': u'LCD, 1024 x 600 pixels, Multitouch'}","","","display: none;","0","","","","","","","","","","","","",           "","","","","","","","","",""
"","Apple ML2J2HN/A 128 GB Wi-Fi Cell iPad Pro (Silver)","","31-05-2017 02:32","","91900","85900","-6%","","Tablets","tatacliq.com","","https://www.tatacliq.com/apple-ml2j2hn-a-128-gb-wi-fi-cell-ipad-pro-silver/p-mp000000000154753","Engineered to be of optimum use to you, the Apple ML2J2HN/A 128 GB iPad Pro is valuable in ways more than one. While being advanced, it is also user-friendly at the same time. You can enjoy a host of connectivity features and multimedia options by using the iPad Pro. Moreover, it also offers you a lot of storage space as well. Retina display with anti-reflective coating. 8 MP iSight Camera. Four audio speakers. iOS 9 operating system","","","","Apple ML2J2HN/A 128 GB Wi-Fi Cell iPad Pro (Silver)","Apple","",           "","Silver","","{u'Warranty Description': u'1 Year', u'Performance Features': u'The iPad Pro uses the A9X chip and M9 coprocessor to operate in a smooth and quick way.', u'Capacity': u'128 GB', u'In the Box': u'iPad Pro, Lightning to USB cable, USB power adapter', u'Connector': u'Lightning', u'Product Width (cm)': u'17', u'Camera Features': u'Back', u'Display Features': u'9.7-inch (diagonal) LED-backlit Multi-Touch display with IPS technology', u'Product Height (cm)': u'24', u'Front Camera Features': u'Face Detection', u'Color Family': u'Silver', u'Warranty Summary': u'Manufacturer Warranty', u'Connectivity': u'Wi-Fi', u'Battery life': u'9 Hours', u'Sim Card': u'Nano Sim', u'Unique Thing': u'3 Axis Gyro Sensor', u'Vide Resolution': u'720p HD video', u'Resolution': u'2048 x 1536 at 264 pixels per inch (ppi)', u'Processor': u'-', u'Front Camera': u'Backside Illumination', u'Weight': u'444', u'Bluetooth': u'Bluetooth 4.0', u'Primary Camera': u'12 MP', u'Product Depth (cm)': u'0.6'}","","","display: none;","0","","","","","","","","","","","","",           "","","","","","","","","",""
"","Apple iPad Mini Wi-Fi 16GB (Silver)","","31-05-2017 02:32","","21900","20900","-4%","","Tablets","tatacliq.com","","https://www.tatacliq.com/apple-ipad-mini-silver-wi-fi-16gb/p-mp000000000005818","The Apple iPad Mini Retina display WiFi 16GB (Silver) provides ample 16 GB storage and promotes multi-tasking. It has a multi-touch display i.e. LED backlit for sharp images. The display has anti-fingerprint oleophobic coating. 5 megapixel iSight Camera and Secondary 1.2 MP. Built-in Speakers. Ambient light sensor","","","","Apple iPad Mini Wi-Fi 16GB (Silver)","APPLE","",           "","Silver","","{u'Warranty Description': u'1 Year', u'Performance Features': u'A7 Chip, M7 Motion Coprocessor', u'Capacity': u'16 GB', u'In the Box': u'iPad, User Manual, USB Cable, Charger', u'Product Width (cm)': u'13.5', u'Camera Features': u'Back', u'Display Features': u'Retina Display, LED Backlit, Multi-touch Display with IPS Technology', u'Product Height (cm)': u'20', u'Front Camera Features': u'Face Detection', u'Color Family': u'Silver', u'Warranty Summary': u'Manufacturer Warranty', u'Connectivity': u'Wi-Fi', u'Battery life': u'Up to 10 hours of surfing the web on Wi-Fi', u'Sensors': u'Accelerometer ambient light sensor three-axis gyro sensor digital compass proximity sensor', u'Sim Card': u'Nano Sim', u'Unique Thing': u'3 Axis Gyro Sensor', u'Resolution': u'1024 x 768 at 163 pixels per inch (ppi)', u'Processor': u'A7 Chip with 64-bit Architecture and M7 Motion Coprocessor', u'Front Camera': u'1.2 MP FaceTime HD Camera', u'Weight': u'308', u'Bluetooth': u'Bluetooth 4.0', u'Primary Camera': u'5 MP', u'Product Depth (cm)': u'0.7'}","","","display: none;","0","","","","","","","","","","","","",           "","","","","","","","","",""
"","Apple 12.9 iPad Pro Wi-Fi 256 GB (Gold)","","31-05-2017 02:32","","91900","81900","-10%","","Tablets","tatacliq.com","","https://www.tatacliq.com/apple-12-9-ipad-pro-wi-fi-256-gb-gold/p-mp000000000214725","Powered by the A9X M9 coprocessor, the Apple ML0V2HN/A iPad Pro, Gold lets you access multiple applications without experiencing a lag. This iOS 9 iPad is intuitive and versatile. You can take pictures and videos with this 8 MP iSight iPad and view them on its 12.9-inch backlit LED display. Equipped with Wi-Fi connectivity, this 256 GB iPad lets you access multimedia files and apps conveniently. 12.9 inch Screen, 2048 x 2732 pixels. Dual-core 2.26 GHz, IOS 9 Operating System. 4 GB RAM, 256 GB Storage Capacity. 8 MP iSight Rear Camera, 1.2 MP Front Camera","","","","Apple 12.9 iPad Pro Wi-Fi 256 GB (Gold)","Apple","",           "","Gold","","{u'Warranty Description': u'1 Year', u'Performance Features': u'Dual-core 2.26 GHz, Apple A9X', u'Capacity': u'-', u'In the Box': u'iPad Pro, Lightning to USB Cable, USB Power Adapter', u'Connector': u'Lightning', u'Product Width (cm)': u'22.1', u'Camera Features': u'Front', u'Display Features': u'12.9 inch LED-Backlit Multi-Touch Display', u'Product Height (cm)': u'30.6', u'Front Camera Features': u'Face Detection', u'Color Family': u'Gold', u'Warranty Summary': u'Manufacturer Warranty', u'Connectivity': u'Wi-Fi', u'Battery life': u'Up to 10 hours (multimedia)', u'Sensors': u'Three-axis gyro sensor accelerometer proximity sensor digital compass ambient light sensor', u'Sim Card': u'Nano Sim', u'Unique Thing': u'3 Axis Gyro Sensor', u'Vide Resolution': u'720p HD video', u'Resolution': u'-', u'Processor': u'-', u'Front Camera': u'1.2 MP FaceTime HD Camera', u'Weight': u'713', u'Primary Camera': u'8 MP', u'Product Depth (cm)': u'0.7'}","","","display: none;","0","","","","","","","","","","","","",           "","","","","","","","","",""
"","Apple 12.9 iPad Pro Wi-Fi + Cellular 256 GB (Gold)","","31-05-2017 02:32","","103900","93900","-9%","","Tablets","tatacliq.com","","https://www.tatacliq.com/apple-12-9-ipad-pro-wi-fi-cellular-256-gb-gold/p-mp000000000214728","Powered by the A9X M9 coprocessor, the Apple ML2N2HN/A iPad Pro, Gold lets you access multiple applications without experiencing a lag. This iOS 9 iPad is intuitive and versatile. You can take pictures and videos with this 8 MP iSight iPad and view them on its 12.9-inch backlit LED display. Equipped with Wi-Fi and cellular connectivity, this 256 GB iPad lets you access multimedia files and apps conveniently. 12.9 inch Screen, 2048 x 2732 pixels. Dual-core 2.26 GHz, IOS 9 Operating System. 4 GB RAM, 256 GB Storage Capacity. 8 MP iSight Rear Camera, 1.2 MP Front Camera","","","","Apple 12.9 iPad Pro Wi-Fi + Cellular 256 GB (Gold)","Apple","",           "","Gold","","{u'Warranty Description': u'1 Year', u'Performance Features': u'Dual-core 2.26 GHz, Apple A9X', u'Capacity': u'-', u'In the Box': u'iPad Pro, Lightning to USB Cable, USB Power Adapter', u'Connector': u'Lightning', u'Product Width (cm)': u'22.1', u'Camera Features': u'Front', u'Display Features': u'12.9 inch LED-Backlit Multi-Touch Display', u'Product Height (cm)': u'30.6', u'Front Camera Features': u'Face Detection', u'Color Family': u'Gold', u'Warranty Summary': u'Manufacturer Warranty', u'Connectivity': u'Wi-Fi + Cellular', u'Battery life': u'Up to 9 hours of surfing the web using cellular data network', u'Sensors': u'Three-axis gyro sensor accelerometer proximity sensor digital compass ambient light sensor', u'Sim Card': u'Nano Sim', u'Unique Thing': u'3 Axis Gyro Sensor', u'Vide Resolution': u'720p HD video', u'Resolution': u'-', u'Processor': u'-', u'Front Camera': u'1.2 MP FaceTime HD Camera', u'Weight': u'723', u'Primary Camera': u'8 MP', u'Product Depth (cm)': u'0.7'}","","","display: none;","0","","","","","","","","","","","","",           "","","","","","","","","",""
"","Apple ML0G2HN/A 32 GB Wi-Fi iPad Pro (Silver)","","31-05-2017 02:32","","67900","65900","-2%","","Tablets","tatacliq.com","","https://www.tatacliq.com/apple-ml0g2hn-a-32-gb-wi-fi-ipad-pro-silver/p-mp000000000154751","Engineered to be of optimum use to you, the Apple ML0G2HN/A 32 GB iPad Pro is valuable in ways more than one. While being advanced, it is also user-friendly at the same time. You can enjoy a host of connectivity features and multimedia options by using the iPad Pro. Moreover, it also offers you a lot of storage space as well. Retina display with anti-reflective coatin. Feature-rich iSight Camera. Four audio speakers. iOS 9 operating system","","","","Apple ML0G2HN/A 32 GB Wi-Fi iPad Pro (Silver)","Apple","",           "","Silver","","{u'Warranty Description': u'1 Year', u'Performance Features': u'The iPad Pro uses the A9X chip and M9 coprocessor to operate in a smooth and quick way.', u'Capacity': u'32 GB', u'In the Box': u'iPad Pro, Lightning to USB cable, USB power adapter', u'Connector': u'Lightning', u'Product Width (cm)': u'17', u'Camera Features': u'Back', u'Display Features': u'9.7-inch (diagonal) LED-backlit Multi-Touch display with IPS technology', u'Product Height (cm)': u'24', u'Front Camera Features': u'Face Detection', u'Color Family': u'Silver', u'Warranty Summary': u'Manufacturer Warranty', u'Connectivity': u'Wi-Fi', u'Battery life': u'9 Hours', u'Sensors': u'Accelerometer ambient light sensor three-axis gyro sensor digital compass proximity sensor', u'Sim Card': u'Nano Sim', u'Unique Thing': u'3 Axis Gyro Sensor', u'Vide Resolution': u'720p HD video', u'Resolution': u'2048 x 1536 at 264 pixels per inch (ppi)', u'Processor': u'-', u'Front Camera': u'Backside Illumination', u'Weight': u'437', u'Bluetooth': u'Bluetooth 4.0', u'Primary Camera': u'12 MP', u'Product Depth (cm)': u'0.6'}","","","display: none;","0","","","","","","","","","","","","",           "","","","","","","","","",""
