id,name,permalink,create_date,mrp,price,offer_price,discount,store_id,category_id,              data_source,ref_id,url,description,deal_notes,meta_title,meta_key,meta_des,brand,              size,size_unit,color,key_features,features,specifications,offers,in_stock,free_shipping,              shippingCharge,mm_average_rating,is_deal,is_coupon,start_date,end_date,coupon_code,              special_deal,upcoming_deal,show_as_banner,local_store_deal,localstore_deal_enabled,              featured,enabled,no_cashback,base_product,match_set,match_attempt,store_count,              display_order,last_update,deleted
"","Panasonic P55 Novo 3GB Champagne Gold Mobile Phone /4G Volte / 16GB /","","24-05-2017 17:28","","8,699.00","8,699.00","","","Mobile Phones","ebay.in","122342603551","http://www.ebay.in/itm/Panasonic-P55-Novo-3GB-Champagne-Gold-Mobile-Phone-4G-Volte-16GB-/122342603551?hash=item1c7c2ffb1f:g:Vn4AAOSwUKxYlxH6","Operating System Version Name: Android™ 6 Marshmallow, Serviced In India: Yes, Type: Touch, Smartphone, Bundled Items: User Manual, Touchscreen: Yes, Operating System: Android, Brand: Panasonic, RAM: 3 GB, Primary Camera: 13.0 MP, Screen Size: 5.3 Inch, Condition: New, Warranty Partner Name: Panasonic India, Sim Type: Dual Sim(GSM + GSM), Colour: Champagne Gold or As per Stock Available, UPC: Does not apply, Model: P55 Novo, Storage Capacity (Internal): 16 GB, Processor: 1.3 GHz, Octa Core, Warranty: Manufacturer Warranty, Features: FM player, FM Radio, Gaming, Global Ready, Internet Browser, Music Player, Speakerphone, Torch, 3G Data Capable, 4G Data Capable, Bluetooth Enabled, Colour Screen, Dual Sim, Email, External Memory, MPN: Does Not Apply, Warranty Details: 1 Year Manufacturer Warranty, Warranty Conditions: Panasonic Authorized Service Centre, Secondary Camera: 5.0 MP, Duration: 1 year.","","Panasonic P55 Novo 3GB Champagne Gold Mobile Phone /4G Volte / 16GB /","","Panasonic P55 Novo 3GB Champagne Gold Mobile Phone /4G Volte / 16GB /","Panasonic","",           "","Champagne Gold or As per Stock Available","","{u'Operating System Version Name': u'Android\u2122 6 Marshmallow', u'Serviced In India': u'Yes', u'Type': u'Touch, Smartphone', u'Bundled Items': u'User Manual', u'Touchscreen': u'Yes', u'Operating System': u'Android', 'Brand': u'Panasonic', u'RAM': u'3 GB', u'Primary Camera': u'13.0 MP', u'Screen Size': u'5.3 Inch', 'Condition': u'New', u'Warranty Partner Name': u'Panasonic India', u'Sim Type': u'Dual Sim(GSM + GSM)', u'Colour': u'Champagne Gold or As per Stock Available', u'UPC': u'Does not apply', u'Model': u'P55 Novo', u'Storage Capacity (Internal)': u'16 GB', u'Processor': u'1.3 GHz, Octa Core', u'Warranty': u'Manufacturer Warranty', u'Features': u'FM player, FM Radio, Gaming, Global Ready, Internet Browser, Music Player, Speakerphone, Torch, 3G Data Capable, 4G Data Capable, Bluetooth Enabled, Colour Screen, Dual Sim, Email, External Memory', u'MPN': u'Does Not Apply', u'Warranty Details': u'1 Year Manufacturer Warranty', u'Warranty Conditions': u'Panasonic Authorized Service Centre', u'Secondary Camera': u'5.0 MP', u'Duration': u'1 year'}","","","","1","","","","","","","","","","","","",           "","","","","","","","","",""
"","Xiaomi Redmi Note 4 DARK GREY -32GB 3GB Ram Sealed Packed Brand New","","24-05-2017 17:28","","13,999.00","13,999.00","","","Mobile Phones","ebay.in","122353733111","http://www.ebay.in/itm/Xiaomi-Redmi-Note-4-DARK-GREY-32GB-3GB-Ram-Sealed-Packed-Brand-New-/122353733111?hash=item1c7cd9cdf7:g:I4cAAOSw4A5YoJPl","Warranty: Manufacturer Warranty, Network Type: 4G, Touchscreen: Yes, Operating System: Android, Battery Capacity: 4100mAh, Sim Type: Dual SIM, MPN: MZB5299IN, Screen Size: 5.5 Inches, Brand: Xiaomi, RAM: 3 GB, UPC: 6954176831781, Processor: Snapdragon 625, Secondary Camera: 5MP, Duration: 1 year, Operating System Version Name: Android OS, v6.0 (Marshmallow), Model: Redmi Note 4, Storage Capacity (Internal): 32 GB, Primary Camera: 13MP, Condition: New.","","Xiaomi Redmi Note 4 DARK GREY -32GB 3GB Ram Sealed Packed Brand New","","Xiaomi Redmi Note 4 DARK GREY -32GB 3GB Ram Sealed Packed Brand New","Xiaomi","",           "","","","{u'Warranty': u'Manufacturer Warranty', u'Network Type': u'4G', u'Touchscreen': u'Yes', u'Operating System': u'Android', u'Battery Capacity': u'4100mAh', u'Sim Type': u'Dual SIM', u'MPN': u'MZB5299IN', u'Screen Size': u'5.5 Inches', 'Brand': u'Xiaomi', u'RAM': u'3 GB', u'UPC': u'6954176831781', u'Processor': u'Snapdragon 625', u'Secondary Camera': u'5MP', u'Duration': u'1 year', u'Operating System Version Name': u'Android OS, v6.0 (Marshmallow)', u'Model': u'Redmi Note 4', u'Storage Capacity (Internal)': u'32 GB', u'Primary Camera': u'13MP', 'Condition': u'New'}","","","","1","","","","","","","","","","","","",           "","","","","","","","","",""
"","LG V20 Mobile - Silver- 64 GB -4 GB RAM - Dual Rear Cameras -11 Months Warranty!","","24-05-2017 17:28","","33,999.00","33,999.00","","","Mobile Phones","ebay.in","122406336183","http://www.ebay.in/itm/LG-V20-Mobile-Silver-64-GB-4-GB-RAM-Dual-Rear-Cameras-11-Months-Warranty-/122406336183?hash=item1c7ffc76b7:g:dQ4AAOSw4CFYz-1~","Operating System Version Name: Android 5.1, Serviced In India: Yes, Type: Touch, Touchscreen: Yes, Operating System: Android, Warranty Service: Repair, Brand: LG, RAM: 4 GB, Primary Camera: 16 MP + 8MP, Screen Size: 5.7  Quad HD Display, Condition: Manufacturer refurbished, Sim Type: Dual Sim, Colour: Silver, UPC: 8806087017687, Model: V20, Storage Capacity (Internal): 64 GB, Processor: Quallcomm, Warranty: Manufacturer Warranty, Features: 4G Data Capable, MPN: Does Not Apply, Secondary Camera: 5.0 MP, Duration: 6 months.","","LG V20 Mobile - Silver- 64 GB -4 GB RAM - Dual Rear Cameras -11 Months Warranty!","","LG V20 Mobile - Silver- 64 GB -4 GB RAM - Dual Rear Cameras -11 Months Warranty!","LG","",           "","Silver","","{u'Operating System Version Name': u'Android 5.1', u'Serviced In India': u'Yes', u'Type': u'Touch', u'Touchscreen': u'Yes', u'Operating System': u'Android', u'Warranty Service': u'Repair', 'Brand': u'LG', u'RAM': u'4 GB', u'Primary Camera': u'16 MP + 8MP', u'Screen Size': u'5.7  Quad HD Display', 'Condition': u'Manufacturer refurbished', u'Sim Type': u'Dual Sim', u'Colour': u'Silver', u'UPC': u'8806087017687', u'Model': u'V20', u'Storage Capacity (Internal)': u'64 GB', u'Processor': u'Quallcomm', u'Warranty': u'Manufacturer Warranty', u'Features': u'4G Data Capable', u'MPN': u'Does Not Apply', u'Secondary Camera': u'5.0 MP', u'Duration': u'6 months'}","","","","1","","","","","","","","","","","","",           "","","","","","","","","",""
"","HTC One M8 (16GB, Grey) + 6 Months Brand warranty","","24-05-2017 17:28","","11,399.00","11,399.00","","","Mobile Phones","ebay.in","192194920667","http://www.ebay.in/itm/HTC-One-M8-16GB-Grey-6-Months-Brand-warranty-/192194920667?hash=item2cbfb5c0db:g:qm0AAOSw42JZI-uq","Warranty: Manufacturer Warranty, Battery Capacity: 2600mAh, Touchscreen: Yes, Operating System: Android, Sim Type: Dual SIM, MPN: Does Not Apply, Screen Size: 5 Inch - 5.9 Inch, Brand: HTC, RAM: 2 GB, UPC: 4718487648603, Processor: Quad Core, Serviced In India: Yes, Secondary Camera: 5.0 MP, Duration: 6 months, Operating System Version Name: Android operating system with 2.5GHz Qualcomm, Model: One M8, Storage Capacity (Internal): 16 GB, Primary Camera: 13.0 MP, Condition: Manufacturer refurbished, Colour: Gray.","","HTC One M8 (16GB, Grey) + 6 Months Brand warranty","","HTC One M8 (16GB, Grey) + 6 Months Brand warranty","HTC","",           "","Gray","","{u'Warranty': u'Manufacturer Warranty', u'Battery Capacity': u'2600mAh', u'Touchscreen': u'Yes', u'Operating System': u'Android', u'Sim Type': u'Dual SIM', u'MPN': u'Does Not Apply', u'Screen Size': u'5 Inch - 5.9 Inch', 'Brand': u'HTC', u'RAM': u'2 GB', u'UPC': u'4718487648603', u'Processor': u'Quad Core', u'Serviced In India': u'Yes', u'Secondary Camera': u'5.0 MP', u'Duration': u'6 months', u'Operating System Version Name': u'Android operating system with 2.5GHz Qualcomm', u'Model': u'One M8', u'Storage Capacity (Internal)': u'16 GB', u'Primary Camera': u'13.0 MP', 'Condition': u'Manufacturer refurbished', u'Colour': u'Gray'}","","","","1","","","","","","","","","","","","",           "","","","","","","","","",""
"","Micromax Canvas Spark 2 Plus (8GB, Metallic Grey) + 6 Months Brand warranty","","24-05-2017 17:28","","2,499.00","2,499.00","","","Mobile Phones","ebay.in","192194909086","http://www.ebay.in/itm/Micromax-Canvas-Spark-2-Plus-8GB-Metallic-Grey-6-Months-Brand-warranty-/192194909086?hash=item2cbfb5939e:g:PWQAAOSwsXFZI-Zk","Warranty: Manufacturer Warranty, Battery Capacity: 2000mAh, Touchscreen: Yes, Operating System: Android, Sim Type: Dual SIM, MPN: Does Not Apply, Screen Size: 5 Inch - 5.9 Inch, Brand: Mic, RAM: 1 GB, UPC: 8904132430792, Processor: Quad Core, Serviced In India: Yes, Secondary Camera: VGA, Duration: 6 months, Operating System Version Name: Marshmallow, Model: Spark 2 Plus, Storage Capacity (Internal): 8 GB, Primary Camera: 5.0 MP, Condition: Manufacturer refurbished, Colour: Gray.","","Micromax Canvas Spark 2 Plus (8GB, Metallic Grey) + 6 Months Brand warranty","","Micromax Canvas Spark 2 Plus (8GB, Metallic Grey) + 6 Months Brand warranty","Mic","",           "","Gray","","{u'Warranty': u'Manufacturer Warranty', u'Battery Capacity': u'2000mAh', u'Touchscreen': u'Yes', u'Operating System': u'Android', u'Sim Type': u'Dual SIM', u'MPN': u'Does Not Apply', u'Screen Size': u'5 Inch - 5.9 Inch', 'Brand': u'Mic', u'RAM': u'1 GB', u'UPC': u'8904132430792', u'Processor': u'Quad Core', u'Serviced In India': u'Yes', u'Secondary Camera': u'VGA', u'Duration': u'6 months', u'Operating System Version Name': u'Marshmallow', u'Model': u'Spark 2 Plus', u'Storage Capacity (Internal)': u'8 GB', u'Primary Camera': u'5.0 MP', 'Condition': u'Manufacturer refurbished', u'Colour': u'Gray'}","","","","1","","","","","","","","","","","","",           "","","","","","","","","",""
"","Sony Xperia E4 Dual E2115 8GB Black + 6 Months Brand warranty","","24-05-2017 17:28","","4,290.00","4,290.00","","","Mobile Phones","ebay.in","192194900080","http://www.ebay.in/itm/Sony-Xperia-E4-Dual-E2115-8GB-Black-6-Months-Brand-warranty-/192194900080?hash=item2cbfb57070:g:QJAAAOSw9OFZI-E0","Warranty: Manufacturer Warranty, Battery Capacity: 2300mAh, Touchscreen: Yes, Operating System: Android, Sim Type: Dual SIM, MPN: Does Not Apply, Screen Size: 5 Inch - 5.9 Inch, Brand: 7311271508724, RAM: 1 GB, UPC: Does not apply, Processor: Quad Core, Serviced In India: Yes, Secondary Camera: 2.0 MP, Duration: 6 months, Operating System Version Name: KitKat, Model: E4, Storage Capacity (Internal): 8 GB, Primary Camera: 5.0 MP, Condition: Manufacturer refurbished, Colour: Black.","","Sony Xperia E4 Dual E2115 8GB Black + 6 Months Brand warranty","","Sony Xperia E4 Dual E2115 8GB Black + 6 Months Brand warranty","7311271508724","",           "","Black","","{u'Warranty': u'Manufacturer Warranty', u'Battery Capacity': u'2300mAh', u'Touchscreen': u'Yes', u'Operating System': u'Android', u'Sim Type': u'Dual SIM', u'MPN': u'Does Not Apply', u'Screen Size': u'5 Inch - 5.9 Inch', 'Brand': u'7311271508724', u'RAM': u'1 GB', u'UPC': u'Does not apply', u'Processor': u'Quad Core', u'Serviced In India': u'Yes', u'Secondary Camera': u'2.0 MP', u'Duration': u'6 months', u'Operating System Version Name': u'KitKat', u'Model': u'E4', u'Storage Capacity (Internal)': u'8 GB', u'Primary Camera': u'5.0 MP', 'Condition': u'Manufacturer refurbished', u'Colour': u'Black'}","","","","1","","","","","","","","","","","","",           "","","","","","","","","",""
"","LG OPTIMUS G5★★GOLD★★32GB 4GB RAM★★brand new imported ★★ 1 yr warranty☑️☑️☑️","","24-05-2017 17:28","","22,990.00","22,990.00","","","Mobile Phones","ebay.in","192193945620","http://www.ebay.in/itm/LG-OPTIMUS-G5-GOLD-32GB-4GB-RAM-brand-new-imported-1-yr-warranty-/192193945620?hash=item2cbfa6e014:g:7fgAAOSwONBZAc~n","Warranty: Seller Warranty, Battery Capacity: 2800 mah, Touchscreen: Yes, Screen Size: 5 Inch - 5.9 Inch, Operating System: Android, Sim Type: Single SIM, MPN: Does Not Apply, Warranty Service: Repair, Brand: LG, RAM: 4 GB, UPC: Does not apply, Processor: Quad Core, Operating System Version Name: 6.0.1 android, Secondary Camera: 8.0 MP, Duration: 1 year, Serviced In India: No, Model: Optimus G5, Storage Capacity (Internal): 32 GB, Primary Camera: 16 MP, Condition: New, Colour: Gold.","","LG OPTIMUS G5★★GOLD★★32GB 4GB RAM★★brand new imported ★★ 1 yr warranty☑️☑️☑️","","LG OPTIMUS G5★★GOLD★★32GB 4GB RAM★★brand new imported ★★ 1 yr warranty☑️☑️☑️","LG","",           "","Gold","","{u'Warranty': u'Seller Warranty', u'Battery Capacity': u'2800 mah', u'Touchscreen': u'Yes', u'Screen Size': u'5 Inch - 5.9 Inch', u'Operating System': u'Android', u'Sim Type': u'Single SIM', u'MPN': u'Does Not Apply', u'Warranty Service': u'Repair', 'Brand': u'LG', u'RAM': u'4 GB', u'UPC': u'Does not apply', u'Processor': u'Quad Core', u'Operating System Version Name': u'6.0.1 android', u'Secondary Camera': u'8.0 MP', u'Duration': u'1 year', u'Serviced In India': u'No', u'Model': u'Optimus G5', u'Storage Capacity (Internal)': u'32 GB', u'Primary Camera': u'16 MP', 'Condition': u'New', u'Colour': u'Gold'}","","","","1","","","","","","","","","","","","",           "","","","","","","","","",""
"","LG OPTIMUS G3★★GREY★★ 32GB 3GB RAM★★brand new imported★★ 1 year warranty☑️☑️☑️","","24-05-2017 17:28","","11,990.00","11,990.00","","","Mobile Phones","ebay.in","192193943423","http://www.ebay.in/itm/LG-OPTIMUS-G3-GREY-32GB-3GB-RAM-brand-new-imported-1-year-warranty-/192193943423?hash=item2cbfa6d77f:g:rOsAAOSwrhBZAcbR","Warranty: Seller Warranty, Battery Capacity: 2600 mah, Touchscreen: Yes, Screen Size: 5 Inch - 5.9 Inch, Operating System: Android, Sim Type: Single SIM, MPN: Does Not Apply, Warranty Service: Repair, Brand: LG, RAM: 3 GB, UPC: Does not apply, Processor: Octa Core, Operating System Version Name: Lollipop, Secondary Camera: 2.1 MP, Duration: 1 year, Serviced In India: No, Model: Optimus G3, Storage Capacity (Internal): 32 GB, Primary Camera: 13.0 MP, Condition: New, Colour: Grey.","","LG OPTIMUS G3★★GREY★★ 32GB 3GB RAM★★brand new imported★★ 1 year warranty☑️☑️☑️","","LG OPTIMUS G3★★GREY★★ 32GB 3GB RAM★★brand new imported★★ 1 year warranty☑️☑️☑️","LG","",           "","Grey","","{u'Warranty': u'Seller Warranty', u'Battery Capacity': u'2600 mah', u'Touchscreen': u'Yes', u'Screen Size': u'5 Inch - 5.9 Inch', u'Operating System': u'Android', u'Sim Type': u'Single SIM', u'MPN': u'Does Not Apply', u'Warranty Service': u'Repair', 'Brand': u'LG', u'RAM': u'3 GB', u'UPC': u'Does not apply', u'Processor': u'Octa Core', u'Operating System Version Name': u'Lollipop', u'Secondary Camera': u'2.1 MP', u'Duration': u'1 year', u'Serviced In India': u'No', u'Model': u'Optimus G3', u'Storage Capacity (Internal)': u'32 GB', u'Primary Camera': u'13.0 MP', 'Condition': u'New', u'Colour': u'Grey'}","","","","1","","","","","","","","","","","","",           "","","","","","","","","",""
"","LG V10★★White★★ 64GB 4GB RAM★★brand new imported ★★ 1 yr warranty☑️☑️☑️","","24-05-2017 17:28","","18,990.00","18,990.00","","","Mobile Phones","ebay.in","192193946833","http://www.ebay.in/itm/LG-V10-White-64GB-4GB-RAM-brand-new-imported-1-yr-warranty-/192193946833?hash=item2cbfa6e4d1:g:l1kAAOSw~y9ZArti","Warranty: Seller Warranty, Battery Capacity: 3000 mah, Touchscreen: Yes, Screen Size: 5 Inch - 5.9 Inch, Operating System: Android, Sim Type: Single SIM, MPN: Does Not Apply, Warranty Service: Repair, Brand: LG, RAM: 4 GB, UPC: Does not apply, Processor: Hexa Core, Operating System Version Name: 6.0.1 android, Secondary Camera: 5.0 MP, Duration: 1 year, Serviced In India: No, Model: V10, Storage Capacity (Internal): 64 GB, Primary Camera: 16 MP, Condition: New, Colour: White.","","LG V10★★White★★ 64GB 4GB RAM★★brand new imported ★★ 1 yr warranty☑️☑️☑️","","LG V10★★White★★ 64GB 4GB RAM★★brand new imported ★★ 1 yr warranty☑️☑️☑️","LG","",           "","White","","{u'Warranty': u'Seller Warranty', u'Battery Capacity': u'3000 mah', u'Touchscreen': u'Yes', u'Screen Size': u'5 Inch - 5.9 Inch', u'Operating System': u'Android', u'Sim Type': u'Single SIM', u'MPN': u'Does Not Apply', u'Warranty Service': u'Repair', 'Brand': u'LG', u'RAM': u'4 GB', u'UPC': u'Does not apply', u'Processor': u'Hexa Core', u'Operating System Version Name': u'6.0.1 android', u'Secondary Camera': u'5.0 MP', u'Duration': u'1 year', u'Serviced In India': u'No', u'Model': u'V10', u'Storage Capacity (Internal)': u'64 GB', u'Primary Camera': u'16 MP', 'Condition': u'New', u'Colour': u'White'}","","","","1","","","","","","","","","","","","",           "","","","","","","","","",""
"","Htc desire 826★Blue★16GB 13MP★brand new imported ★ with 1 year warranty☑️☑️☑️","","24-05-2017 17:28","","12,990.00","12,990.00","","","Mobile Phones","ebay.in","192193936778","http://www.ebay.in/itm/Htc-desire-826-Blue-16GB-13MP-brand-new-imported-with-1-year-warranty-/192193936778?hash=item2cbfa6bd8a:g:d5sAAOSwlndZAbbA","Operating System Version Name: Lollipop, Serviced In India: No, Type: Smartphone, Battery Capacity: 2600 mah, Touchscreen: Yes, Operating System: Android, Warranty Service: Repair, Brand: Htc, RAM: 2 GB, Primary Camera: 13.0 MP, Screen Size: 5 Inch - 5.9 Inch, Condition: New, Sim Type: Dual SIM, Colour: White orange, UPC: Does not apply, Model: Desire, Storage Capacity (Internal): 16 GB, Processor: Octa Core, Warranty: Seller Warranty, MPN: Does Not Apply, Secondary Camera: 4.0 MP, Duration: 1 year.","","Htc desire 826★Blue★16GB 13MP★brand new imported ★ with 1 year warranty☑️☑️☑️","","Htc desire 826★Blue★16GB 13MP★brand new imported ★ with 1 year warranty☑️☑️☑️","Htc","",           "","White orange","","{u'Operating System Version Name': u'Lollipop', u'Serviced In India': u'No', u'Type': u'Smartphone', u'Battery Capacity': u'2600 mah', u'Touchscreen': u'Yes', u'Operating System': u'Android', u'Warranty Service': u'Repair', 'Brand': u'Htc', u'RAM': u'2 GB', u'Primary Camera': u'13.0 MP', u'Screen Size': u'5 Inch - 5.9 Inch', 'Condition': u'New', u'Sim Type': u'Dual SIM', u'Colour': u'White orange', u'UPC': u'Does not apply', u'Model': u'Desire', u'Storage Capacity (Internal)': u'16 GB', u'Processor': u'Octa Core', u'Warranty': u'Seller Warranty', u'MPN': u'Does Not Apply', u'Secondary Camera': u'4.0 MP', u'Duration': u'1 year'}","","","","1","","","","","","","","","","","","",           "","","","","","","","","",""
"","Imported Brand New Blackberry Curve 9320 GSM Smartphone Black Colour","","24-05-2017 17:28","","2,970.00","2,970.00","","","Mobile Phones","ebay.in","252946655845","http://www.ebay.in/itm/Imported-Brand-New-Blackberry-Curve-9320-GSM-Smartphone-Black-Colour-/252946655845?hash=item3ae4cbaa65:g:-GgAAOSwIWVY8k6N","Operating System Version Name: Blackberry OS, Serviced In India: Yes, Type: Qwertyphone, Standard, Bar, Warranty Conditions: Physical And Water Damage Not Cover Warranty, Touchscreen: No, Operating System: Blackberry OS, Warranty Service: Replacement, Brand: Blackberry, RAM: 512 MB, Primary Camera: 3.15 MP, LED flash, Screen Size: 2.44 inches, Condition: New, Warranty Partner Name: Yuva International, Sim Type: Single SIM, Colour: Black, Model: Blackberry Curve 9320, Storage Capacity (Internal): 512 MB, Processor: Single Core, Warranty: Seller Warranty, Features: Internet Browser, Global Ready, GPS, QWERTY Keyboard, Speakerphone, Torch, Wi-Fi Capable, 3G Data Capable, Colour Screen, Dual Core, Email, External Memory, MPN: AT&T, Warranty Details: 1 Month Seller Warranty, Secondary Camera: None.","","Imported Brand New Blackberry Curve 9320 GSM Smartphone Black Colour","","Imported Brand New Blackberry Curve 9320 GSM Smartphone Black Colour","Blackberry","",           "","Black","","{u'Operating System Version Name': u'Blackberry OS', u'Serviced In India': u'Yes', u'Type': u'Qwertyphone, Standard, Bar', u'Warranty Conditions': u'Physical And Water Damage Not Cover Warranty', u'Touchscreen': u'No', u'Operating System': u'Blackberry OS', u'Warranty Service': u'Replacement', 'Brand': u'Blackberry', u'RAM': u'512 MB', u'Primary Camera': u'3.15 MP, LED flash', u'Screen Size': u'2.44 inches', 'Condition': u'New', u'Warranty Partner Name': u'Yuva International', u'Sim Type': u'Single SIM', u'Colour': u'Black', u'Model': u'Blackberry Curve 9320', u'Storage Capacity (Internal)': u'512 MB', u'Processor': u'Single Core', u'Warranty': u'Seller Warranty', u'Features': u'Internet Browser, Global Ready, GPS, QWERTY Keyboard, Speakerphone, Torch, Wi-Fi Capable, 3G Data Capable, Colour Screen, Dual Core, Email, External Memory', u'MPN': u'AT&T', u'Warranty Details': u'1 Month Seller Warranty', u'Secondary Camera': u'None'}","","","","1","","","","","","","","","","","","",           "","","","","","","","","",""
"","Apple iPhone 7 PLUS 128 GB  | JET BLACK | Used only 3 months, MINT CONDITION","","24-05-2017 17:28","","60,000.00","60,000.00","","","Mobile Phones","ebay.in","252946405470","http://www.ebay.in/itm/Apple-iPhone-7-PLUS-128-GB-JET-BLACK-Used-only-3-months-MINT-CONDITION-/252946405470?hash=item3ae4c7d85e:g:CCcAAOSw7GRZHo8s","Warranty: Manufacturer Warranty, Processor: A10 Fusion chip with 64-bit architecture  Embedded, Operating System: iOs, Features: 3G, MP3 Player, Primary Camera, Gaming, Internet Browser, 4G Data Capable, Colour Screen, Email, Sim Type: Single SIM, MPN: Does Not Apply, Storage Capacity (Internal): 128 GB, Brand: Apple, RAM: Read Description, Warranty Conditions: WARRANTY VOID IF PHYSICAL DAMAGE, UPC: Does not apply, Bundled Items: Charger, Data Cable, Operating System Version Name: iOS 10, Secondary Camera: 7 MP, Duration: 1 year, Serviced In India: Yes, Model: iphone 7 Plus, Screen Size: 5 Inch - 5.9 Inch, Primary Camera: 12.0 MP, Condition: Used, Colour: Black.","","Apple iPhone 7 PLUS 128 GB  | JET BLACK | Used only 3 months, MINT CONDITION","","Apple iPhone 7 PLUS 128 GB  | JET BLACK | Used only 3 months, MINT CONDITION","Apple","",           "","Black","","{u'Warranty': u'Manufacturer Warranty', u'Processor': u'A10 Fusion chip with 64-bit architecture  Embedded', u'Operating System': u'iOs', u'Features': u'3G, MP3 Player, Primary Camera, Gaming, Internet Browser, 4G Data Capable, Colour Screen, Email', u'Sim Type': u'Single SIM', u'MPN': u'Does Not Apply', u'Storage Capacity (Internal)': u'128 GB', 'Brand': u'Apple', u'RAM': u'Read Description', u'Warranty Conditions': u'WARRANTY VOID IF PHYSICAL DAMAGE', u'UPC': u'Does not apply', u'Bundled Items': u'Charger, Data Cable', u'Operating System Version Name': u'iOS 10', u'Secondary Camera': u'7 MP', u'Duration': u'1 year', u'Serviced In India': u'Yes', u'Model': u'iphone 7 Plus', u'Screen Size': u'5 Inch - 5.9 Inch', u'Primary Camera': u'12.0 MP', 'Condition': u'Used', u'Colour': u'Black'}","","","","1","","","","","","","","","","","","",           "","","","","","","","","",""
"","Apple iPhone 5S 16GB - Retina Display, 8MP Camera, Apple Warranty, SPACE GREY","","24-05-2017 17:28","","14,799.00","14,799.00","","","Mobile Phones","ebay.in","252945454282","http://www.ebay.in/itm/Apple-iPhone-5S-16GB-Retina-Display-8MP-Camera-Apple-Warranty-SPACE-GREY-/252945454282?hash=item3ae4b954ca:g:QcMAAOSwq1JZHepD","Operating System Version Name: iOS7, Serviced In India: Yes, Type: Touch, Smartphone, Bundled Items: Handset, Set of EarPods, USB Power Adapter, Lighting to USB Cable, Battery Capacity: 1560 mAh, Touchscreen: Yes, Operating System: iOs, Warranty Service: Repair, Brand: Apple, RAM: 1 GB, Primary Camera: 8.0 MP, Screen Size: 4 Inch - 4.9 Inch, Condition: New, Sim Type: Single SIM, Colour: Space Grey, UPC: Does not apply, Model: iPhone 5s, Storage Capacity (Internal): 16 GB, Processor: Dual Core, Warranty: Seller Warranty, Features: 3G Data Capable, Bluetooth Enabled, Colour Screen, Email, MPN: Does Not Apply, Secondary Camera: 1.2 MP, Duration: 6 months.","","Apple iPhone 5S 16GB - Retina Display, 8MP Camera, Apple Warranty, SPACE GREY","","Apple iPhone 5S 16GB - Retina Display, 8MP Camera, Apple Warranty, SPACE GREY","Apple","",           "","Space Grey","","{u'Operating System Version Name': u'iOS7', u'Serviced In India': u'Yes', u'Type': u'Touch, Smartphone', u'Bundled Items': u'Handset, Set of EarPods, USB Power Adapter, Lighting to USB Cable', u'Battery Capacity': u'1560 mAh', u'Touchscreen': u'Yes', u'Operating System': u'iOs', u'Warranty Service': u'Repair', 'Brand': u'Apple', u'RAM': u'1 GB', u'Primary Camera': u'8.0 MP', u'Screen Size': u'4 Inch - 4.9 Inch', 'Condition': u'New', u'Sim Type': u'Single SIM', u'Colour': u'Space Grey', u'UPC': u'Does not apply', u'Model': u'iPhone 5s', u'Storage Capacity (Internal)': u'16 GB', u'Processor': u'Dual Core', u'Warranty': u'Seller Warranty', u'Features': u'3G Data Capable, Bluetooth Enabled, Colour Screen, Email', u'MPN': u'Does Not Apply', u'Secondary Camera': u'1.2 MP', u'Duration': u'6 months'}","","","","1","","","","","","","","","","","","",           "","","","","","","","","",""
"","Nokia  E72 - White - Smartphone","","24-05-2017 17:28","","3,899.00","3,899.00","","","Mobile Phones","ebay.in","192193123161","http://www.ebay.in/itm/Nokia-E72-White-Smartphone-/192193123161?hash=item2cbf9a5359:g:6l8AAOSwcgNZDdmd","Warranty: No Warranty, Operating System: Symbian, Brand: Nokia, Capacity: 250 MB, Model: E72, Condition: Used.","","Nokia  E72 - White - Smartphone","","Nokia  E72 - White - Smartphone","Nokia","",           "","","","{u'Warranty': u'No Warranty', u'Operating System': u'Symbian', 'Brand': u'Nokia', u'Capacity': u'250 MB', u'Model': u'E72', 'Condition': u'Used'}","","","","1","","","","","","","","","","","","",           "","","","","","","","","",""
